"StockDatabaseID","StockKey","stock","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","year","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate"
2174,169210,"rje.27.7de","Small-eyed ray (Raja microocellata) in divisions 7.d and 7.e (English Channel)",136649,"rje-ech",2019,"Raja microocellata","Small-eyed ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2018,2,2020,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal benthivore","Elasmobranch","medium rays",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.43",NA,"2018-11-19T16:35:35.77+01:00"
2175,169211,"rjf.27.67","Shagreen ray (Leucoraja fullonica) in subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)",136650,"rjf-celt",2019,"Leucoraja fullonica","Shagreen ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2018,2,2020,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal omnivore","Elasmobranch","large rays",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.47",NA,"2018-11-19T16:31:57.593+01:00"
2176,169214,"rjh.27.7afg","Blonde ray (Raja brachyura) in divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)",136652,"rjh-7afg",2019,"Raja brachyura","Blonde ray","Celtic Seas Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2018,2,2020,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal benthivore","Elasmobranch","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.40",NA,"2018-11-19T17:05:48.557+01:00"
2177,169216,"rjh.27.9a","Blonde ray (Raja brachyura) in Division 9.a (Atlantic Iberian waters)",136653,"rjh-pore",2019,"Raja brachyura","Blonde ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2018,2,2020,"LPUE-based trends",NA,"PA","Landings","Not used","Yes in year(s) 2014","demersal benthivore","Elasmobranch","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.24",NA,"2018-11-19T17:10:03.957+01:00"
2178,169217,"rji.27.67","Sandy ray (Leucoraja circularis) in subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)",136655,"rji-celt",2019,"Leucoraja circularis","Sandy ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2018,2,2020,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal omnivore","Elasmobranch","large rays",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.49",NA,"2018-11-20T18:23:19.42+01:00"
2179,169218,"rjm.27.3a47d","Spotted ray (Raja montagui) in Subarea 4 and Divisions 3.a and 7.d (North Sea, Skagerrak, Kattegat, and eastern English Channel)",136656,"rjm-347d",2019,"Raja montagui","Spotted ray","Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2019,2,2021,"Survey trends-based assessment",NA,"PA","Landings","Not used","Yes in year(s) 2017","demersal benthivore","Elasmobranch","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.34",13067,"2019-10-17T10:06:03.287+01:00"
2180,169221,"rjm.27.8","Spotted ray (Raja montagui) in  Subarea 8 (Bay of Biscay)",136658,"rjm-bisc",2019,"Raja montagui","Spotted ray","Bay of Biscay and the Iberian Coast Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2018,2,2020,"Survey trends-based assessment",NA,"PA","Landings","Not used","Yes in year(s) 2015, 2018","demersal benthivore","Elasmobranch","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.30",NA,"2018-11-19T17:21:43.437+01:00"
2181,169222,"rjm.27.9a","Spotted ray (Raja montagui) in Division 9.a (Atlantic Iberian waters)",136659,"rjm-pore",2019,"Raja montagui","Spotted ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2018,2,2020,"Survey trends-based assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018","demersal benthivore","Elasmobranch","medium demersal",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.25",NA,"2018-11-19T17:24:20.637+01:00"
2182,169226,"rjn.27.9a","Cuckoo ray (Leucoraja naevus) in Division 9.a (Atlantic Iberian waters)",136664,"rjn-pore",2019,"Leucoraja naevus","Cuckoo ray","Bay of Biscay and the Iberian Coast Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2018,2,2020,"Survey trends-based assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014","demersal omnivore","Elasmobranch","medium rays",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.29",NA,"2018-11-19T17:33:09.52+01:00"
2183,169232,"rju.27.7de","Undulate ray (Raja undulata) in divisions 7.d and 7.e (English Channel)",136667,"rju-ech",2019,"Raja undulata","Undulate ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.2",2018,2,2020,"Survey trends-based assessment",NA,"PA","Landings","Used for first time","No","demersal omnivore","Elasmobranch","large rays",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.50",NA,"2019-02-28T17:02:00.66+01:00"
2184,169233,"rng.27.5a10b12ac14b","Roundnose grenadier (Coryphaenoides rupestris) in Divisions 10.b and 12.c, and Subdivisions 12.a.1, 14.b.1, and 5.a.1 (Oceanic Northeast Atlantic and northern Reykjanes Ridge)",136668,"rng-1012",2019,"Coryphaenoides rupestris","Roundnose grenadier","Iceland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2019,4,2023,"no assessment",NA,"PA","Landings","Topped up","Yes in year(s) 2015, 2019","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.34",12629,"2019-06-11T12:16:08.19+01:00"
2185,169234,"rng.27.5b6712b","Roundnose grenadier (Coryphaenoides rupestris) in subareas 6-7 and divisions 5.b and 12.b (Celtic Seas and the English Channel, Faroes grounds, and western Hatton Bank)",136669,"rng-5b67",2019,"Coryphaenoides rupestris","Roundnose grenadier","Celtic Seas Ecoregion, Faroes Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","5.2",2018,2,2020,"catch only",NA,"PA","Catches","yes","Yes in year(s) 2016","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.37",13334,"2020-01-14T10:22:54.9+01:00"
2186,169235,"rng.27.3a","Roundnose grenadier (Coryphaenoides rupestris) in Division 3.a (Skagerrak and Kattegat)",136672,"rng-kask",2019,"Coryphaenoides rupestris","Roundnose grenadier","Greater North Sea Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","3.2",2018,2,2020,"Trend based assessment",NA,"PA","Catches","used","Yes in year(s) 2018","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.37",NA,"2018-11-14T11:45:22.177+01:00"
2187,169236,"rng.27.1245a8914ab","Roundnose grenadier (Coryphaenoides rupestris) in subareas 1, 2, 4, 8, and 9, Division 14.a, and in subdivisions 14.b.2 and 5.a.2 (Northeast Atlantic and Arctic Ocean)",136673,"rng-oth",2019,"Coryphaenoides rupestris","Roundnose grenadier","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.2",2019,4,2023,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2015, 2019","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2022-02-21T12:44:45.287+01:00","9.3.36",12718,"2019-06-11T12:16:44.69+01:00"
2188,169237,"pok.27.3a46","Saithe (Pollachius virens) in Subareas 4, 6 and Division 3.a (North Sea, Rockall and West of Scotland, Skagerrak and Kattegat)",136674,"sai-3a46",2019,"Pollachius virens","Saithe","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","1",2019,1,2020,"Age-based analytical assessment (SAM)",NA,"MSY","Catches","","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.38",12583,"2019-12-09T14:05:58.507+01:00"
2189,169238,"pok.27.1-2","Saithe (Pollachius virens) in subareas 1 and 2 (Northeast Arctic)",136675,"sai-arct",2019,"Pollachius virens","Saithe","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2019,1,2020,"Age-structured model (SAM) that uses landings in the model and the forecast",NA,"MP","Catches","Not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2022-02-21T12:44:45.287+01:00","3.3.10",11564,"2019-10-30T13:00:00.783+01:00"
2191,169246,"san.sa.1r","Sandeel (Ammodytes spp.) in Divisions 4.b and 4.c, Sandeel Area 1r (central and southern North Sea, Dogger Bank)",136683,"san-ns1",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","1",2019,1,2020,"Age-structured model (SMS-effort), seasonal",NA,"MSY","Catches","Not used","NA","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","",10322,"2019-12-10T10:23:51.053+01:00"
2192,169247,"san.sa.2r","Sandeel (Ammodytes spp.) in Divisions 4.b and 4.c, and Subdivision 20, Sandeel Area 2r (Skagerrak, central and southern North Sea)",136684,"san-ns2",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","1.2",2019,1,2020,"Age-structured model (SMS-effort), seasonal",NA,"MSY","Catches","Not used","NA","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","",10323,"2019-12-10T10:24:35.017+01:00"
2193,169248,"san.sa.3r","Sandeel (Ammodytes spp.) in Divisions 4.a and 4.b, and Subdivision 20, Sandeel Area 3r (Skagerrak, northern and central North Sea)",136685,"san-ns3",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","1",2019,1,2020,"Age-structured model (SMS-effort), seasonal",NA,"MSY","Catches","negligible","NA","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","",10321,"2019-12-10T10:26:09.767+01:00"
2194,169249,"san.sa.4","Sandeel (Ammodytes spp.) in divisions 4.a and 4.b, Sandeel Area 4 (northern and central North Sea)",136686,"san-ns4",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","1",2019,1,2020,"Age-structured model (SMS-effort), half-yearly time-step.",NA,"MSY","Catches","negligible","NA","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","",10320,"2019-12-10T10:27:07.733+01:00"
2195,169250,"san.sa.5r","Sandeel (Ammodytes spp.) in Division 4.a, Sandeel Area 5r (northern North Sea, Viking and Bergen banks)",136687,"san-ns5",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","5.3",2019,2,2021,"no assessment",NA,"PA","Catches","negligible","No","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.40",10310,"2019-12-10T10:28:00.577+01:00"
2196,169251,"san.sa.6","Sandeel (Ammodytes spp.) in subdivisions 20-22, Sandeel Area 6 (Kattegat)",136688,"san-ns6",2019,"Ammodytes","Sandeel","Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","5.2",2019,2,2021,"no assessment",NA,"PA","Catches","Not used","Yes in year(s) 2013, 2017","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.39",10311,"2019-12-10T10:28:31.987+01:00"
2197,169252,"san.sa.7r","Sandeel (Ammodytes spp.) in Division 4.a, Sandeel Area 7r (northern North Sea, Shetland)",136689,"san-ns7",2019,"Ammodytes","Sandeel","Celtic Seas Ecoregion, Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGSandeel","Sandeel Advice Drafting Group","5.3",2019,2,2021,"no assessment",NA,"PA","Catches","negligible","No","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.41",10312,"2019-10-30T12:57:59.18+01:00"
2198,169253,"san.27.6a","Sandeel (Ammodytes spp.) in Division 6.a (West of Scotland)",136690,"san-scow",2019,"Ammodytes","Sandeel","Celtic Seas Ecoregion, Faroes Ecoregion, Greater North Sea Ecoregion","HAWG","Herring Assessment Working Group for the Area South of 62° N","ADGCS","Celtic Sea Advice Drafting Group","6.3",2018,3,2021,"no assessment",NA,"No advice","No advice","Not used","No","pelagic planktivore","Demersal","small pelagic",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.55",NA,"2019-12-10T10:31:45.563+01:00"
2199,169155,"nep.fu.22","Norway lobster (Nephrops norvegicus) in divisions 7.f and 7.g, Functional Unit 22 (Celtic Sea, Bristol Channel)",136596,"nep-22",2019,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2019,1,2020,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"FMSY Ranges","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","5.3.30",13145,"2019-10-31T14:57:49.08+01:00"
2200,169156,"nep.fu.2324","Norway lobster (Nephrops norvegicus) in divisions 8.a and 8.b, Functional Units 23-24 (northern and central Bay of Biscay) ",136597,"nep-2324",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2019,1,2020,"UWTV survey",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.14",13194,"2019-11-01T09:04:51.387+01:00"
2201,169157,"nep.fu.25","Norway lobster (Nephrops norvegicus) in Division 8.c, Functional Unit 25 (southern Bay of Biscay and northern Galicia)",136598,"nep-25",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3.14",2019,3,2022,"Trends from commercial CPUE",NA,"PA","Catches","not used","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.9",12992,"2019-07-03T11:27:27.07+01:00"
2202,169158,"nep.fu.2627","Norway lobster (Nephrops norvegicus) in Division 9.a, Functional Units 26-27 (Atlantic Iberian waters East, western Galicia, and northern Portugal)",136599,"nep-2627",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3.14",2019,3,2022,"Trends from commercial CPUE",NA,"PA","Catches","not used","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.10",12727,"2019-11-25T10:19:49.103+01:00"
2203,169159,"nep.fu.2829","Norway lobster (Nephrops norvegicus) in Division 9.a, Functional Units 28-29 (Atlantic Iberian waters East and southwestern and southern Portugal)",136600,"nep-2829",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3.2",2019,2,2021,"Trends from commercial CPUE",NA,"PA","Catches","not used","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.20",12764,"2019-11-25T10:20:35.293+01:00"
2204,169160,"nep.fu.30","Norway lobster (Nephrops norvegicus) in Division 9.a, Functional Unit 30 (Atlantic Iberian waters East and Gulf of Cadiz)",136601,"nep-30",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","3.2",2019,1,2020,"UWTV survey",NA,"PA","Catches","not used. this should be re-evaluated","Yes in year(s) 2019","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.18",13222,"2019-11-28T13:37:43.767+01:00"
2205,169161,"nep.fu.31","Norway lobster (Nephrops norvegicus) in Division 8.c, Functional Unit 31 (southern Bay of Biscay and Cantabrian Sea)",136602,"nep-31",2019,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","3.14",2019,3,2022,"Trends from commercial CPUE",NA,"PA","Catches","not used","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","7.3.19",12923,"2019-07-03T11:39:54.45+01:00"
2206,169162,"nep.fu.32","Norway lobster (Nephrops norvegicus) in Division 4.a, Functional Unit 32 (northern North Sea, Norway Deep)",136603,"nep-32",2019,"Nephrops norvegicus","Norway lobster","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","4.14",2018,2,2020,"no assessment",NA,"PA","Catches","not used","No","crustacean","Crustacean","crustacean",TRUE,"2022-02-21T12:44:45.287+01:00","6.3.14",NA,"2019-12-19T08:24:52.55+01:00"
